country,happiness_score,economy_gdp_per_capita,family,health_life_expectancy,freedom,generosity1,trust_government_corruption,year
Sweden,7.28399991989136,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.38539925217628496,0.384398728609085,2017
Sweden,7.314,1.355,1.501,0.9129999999999999,0.659,0.285,0.38299999999999995,2018
Sweden,7.343,1.3869999999999998,1.4869999999999999,1.0090000000000001,0.574,0.267,0.373,2019
Sweden,7.353499889,1.322235227,0.926311195,0.9864704609999999,0.6502977010000001,0.272827893,0.442066371,2020
Switzerland,7.587000000000001,1.3965100000000001,1.34951,0.9414299999999999,0.66557,0.29678000000000004,0.41978000000000004,2015
Switzerland,7.5089999999999995,1.5273299999999999,1.14524,0.86303,0.58557,0.28083,0.41203,2016
Switzerland,7.49399995803833,1.5649795532226598,1.51691174507141,0.858131289482117,0.620070576667786,0.29054927825927696,0.36700728535652205,2017
Switzerland,7.487,1.42,1.5490000000000002,0.927,0.66,0.256,0.35700000000000004,2018
Switzerland,7.48,1.452,1.526,1.052,0.5720000000000001,0.263,0.34299999999999997,2019
Switzerland,7.559899807000001,1.39077425,0.942846596,1.040533185,0.62895447,0.269055754,0.407945901,2020
Syria,3.0060000000000002,0.6632,0.47489,0.7219300000000001,0.15684,0.47179,0.18905999999999998,2015
Syria,3.069,0.7471899999999999,0.14866,0.6299399999999999,0.06912,0.48396999999999996,0.17232999999999998,2016
Syria,3.46199989318848,0.777153134346008,0.396102607250214,0.5005333423614501,0.0815394446253777,0.49366372823715204,0.15134713053703303,2017
Syria,3.4619999999999997,0.6890000000000001,0.382,0.539,0.08800000000000001,0.376,0.14400000000000002,2018
Syria,3.4619999999999997,0.619,0.37799999999999995,0.44,0.013000000000000001,0.331,0.141,2019
Taiwan,6.297999999999999,1.29098,1.07617,0.8753,0.3974,0.25376,0.08129,2015
Taiwan,6.379,1.39729,0.92624,0.79565,0.32377,0.25495,0.0663,2016
Taiwan,6.441,1.365,1.436,0.857,0.418,0.151,0.078,2018
Taiwan,6.446000000000001,1.368,1.43,0.914,0.35100000000000003,0.242,0.09699999999999999,2019
Taiwan Province of China,6.42199993133545,1.4336265325546298,1.38456535339355,0.793984234333038,0.361466586589813,0.258360475301743,0.0638292357325554,2017
Taiwan Province of China,6.45539999,1.3274705409999998,0.894309103,0.8784379959999999,0.44940438899999996,0.150598705,0.131516352,2020
Tajikistan,4.7860000000000005,0.39047,0.8556299999999999,0.5737899999999999,0.47216,0.22974,0.15072,2015
Tajikistan,4.996,0.48835,0.75602,0.5311899999999999,0.43408,0.25998000000000004,0.13509000000000002,2016
Tajikistan,5.04099988937378,0.524713635444641,1.27146327495575,0.5292351245880129,0.47156670689582797,0.24899764358997303,0.14637714624404902,2017
Tajikistan,5.199,0.474,1.166,0.598,0.292,0.187,0.034,2018
Tajikistan,5.4670000000000005,0.493,1.0979999999999999,0.718,0.389,0.23,0.14400000000000002,2019
Tajikistan,5.555699825,0.474874616,0.835297108,0.680594802,0.521141171,0.182417125,0.221779913,2020
Tanzania,3.781,0.2852,1.00268,0.38215,0.32878,0.34376999999999996,0.05747000000000001,2015
Tanzania,3.6660000000000004,0.47155,0.77623,0.35700000000000004,0.3176,0.31472,0.05099,2016
Tanzania,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,2017
Tanzania,3.303,0.455,0.991,0.381,0.48100000000000004,0.27,0.09699999999999999,2018
Tanzania,3.2310000000000003,0.47600000000000003,0.885,0.499,0.41700000000000004,0.276,0.147,2019
Tanzania,3.4762001039999997,0.457163125,0.6889331940000001,0.442677855,0.5093430879999999,0.27154091,0.20388086100000002,2020
Thailand,6.455,0.9669,1.26504,0.7385,0.5566399999999999,0.5763,0.031869999999999996,2015
Thailand,6.474,1.0893,1.04477,0.64915,0.49553,0.58696,0.02833,2016
Thailand,6.4239997863769505,1.12786877155304,1.4257924556732198,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,2017
Thailand,6.072,1.016,1.4169999999999998,0.7070000000000001,0.637,0.364,0.028999999999999998,2018
Thailand,6.007999999999999,1.05,1.409,0.828,0.557,0.359,0.027999999999999997,2019
Thailand,5.9987998010000005,1.007029295,0.8899732229999999,0.7938558459999999,0.609449804,0.376709014,0.031837862,2020
Togo,2.839,0.20868,0.13995,0.28443,0.36453,0.16680999999999999,0.10730999999999999,2015
Togo,3.303,0.28123000000000004,0.0,0.24811,0.34678000000000003,0.17517,0.11587,2016
Togo,3.4949998855590803,0.30544471740722695,0.4318825304508211,0.247105568647385,0.38042613863945,0.19689615070819896,0.0956650152802467,2017
Togo,3.9989999999999997,0.259,0.474,0.253,0.434,0.158,0.10099999999999999,2018
Togo,4.085,0.275,0.5720000000000001,0.41,0.293,0.177,0.085,2019
Togo,4.187200069,0.268116266,0.551312625,0.34273117799999997,0.303539038,0.200774252,0.114826456,2020
Trinidad & Tobago,6.192,1.2229999999999999,1.492,0.564,0.575,0.171,0.019,2018
Trinidad & Tobago,6.192,1.2309999999999999,1.4769999999999999,0.713,0.489,0.185,0.016,2019
Trinidad and Tobago,6.167999999999999,1.21183,1.18354,0.61483,0.55884,0.31844,0.0114,2015
Trinidad and Tobago,6.167999999999999,1.32572,0.98569,0.52608,0.48453,0.31935,0.01241,2016
Trinidad and Tobago,6.1680002212524405,1.36135590076447,1.3802285194397,0.5199832916259771,0.518630743026733,0.32529646158218395,0.00896481610834599,2017
Trinidad and Tobago,6.1918997760000005,1.167641521,0.91529417,0.658828557,0.55293113,0.199358255,0.015078396,2020
Tunisia,4.739,0.88113,0.60429,0.73793,0.26268,0.06431,0.06358,2015
Tunisia,5.045,0.97724,0.43165,0.59577,0.23553000000000002,0.03936,0.0817,2016
Tunisia,4.80499982833862,1.00726580619812,0.8683514595031742,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,2017
Tunisia,4.592,0.9,0.9059999999999999,0.69,0.271,0.04,0.063,2018
Tunisia,4.461,0.9209999999999999,1.0,0.815,0.16699999999999998,0.059000000000000004,0.055,2019
Tunisia,4.392199993,0.874742687,0.6887185570000001,0.781156719,0.23586055600000003,0.055881143,0.043899573,2020
Turkey,5.332000000000001,1.06098,0.94632,0.73172,0.22815,0.12253,0.15746,2015
Turkey,5.388999999999999,1.1649200000000002,0.8771700000000001,0.64718,0.23889000000000002,0.04707,0.12347999999999999,2016
Turkey,5.5,1.1982743740081798,1.33775317668915,0.6376056075096129,0.300740599632263,0.0466930419206619,0.0996715798974037,2017
Turkey,5.483,1.148,1.38,0.6859999999999999,0.324,0.106,0.109,2018
Turkey,5.372999999999999,1.183,1.36,0.8079999999999999,0.195,0.083,0.106,2019
Turkey,5.131800175,1.127169251,0.826313555,0.781335294,0.25440076,0.08588556900000001,0.120983243,2020
Turkmenistan,5.547999999999999,0.95847,1.22668,0.53886,0.4761,0.16979,0.30844,2015
Turkmenistan,5.6579999999999995,1.08017,1.03817,0.44006000000000006,0.37408,0.22566999999999998,0.28467,2016
Turkmenistan,5.82200002670288,1.1307767629623402,1.49314916133881,0.437726080417633,0.41827192902565,0.24992498755454998,0.25927034020423895,2017
Turkmenistan,5.636,1.016,1.5330000000000001,0.517,0.41700000000000004,0.19899999999999998,0.037000000000000005,2018
Turkmenistan,5.247000000000001,1.052,1.538,0.657,0.39399999999999996,0.244,0.027999999999999997,2019
Turkmenistan,5.119100093999999,1.008963585,0.958966196,0.6124480370000001,0.515236676,0.323129326,0.03350389,2020
Uganda,3.931,0.21101999999999999,1.13299,0.33860999999999997,0.45726999999999995,0.29066,0.07267,2015
Uganda,3.739,0.34719,0.90981,0.19625,0.43653000000000003,0.27102,0.06442,2016
Uganda,4.08099985122681,0.381430715322495,1.12982773780823,0.21763260662555703,0.443185955286026,0.32576605677604703,0.057069718837738,2017
Uganda,4.1610000000000005,0.322,1.09,0.237,0.45,0.259,0.061,2018
Uganda,4.189,0.332,1.069,0.44299999999999995,0.35600000000000004,0.252,0.06,2019
Uganda,4.43200016,0.31233742800000003,0.7649946209999999,0.378311664,0.401682556,0.264807373,0.063818842,2020
Ukraine,4.681,0.79907,1.20278,0.6739,0.25123,0.15275,0.02961,2015
Ukraine,4.324,0.87287,1.01413,0.58628,0.12859,0.20363,0.01829,2016
Ukraine,4.09600019454956,0.89465194940567,1.39453756809235,0.575903952121735,0.12297477573156401,0.270061463117599,0.0230294708162546,2017
Ukraine,4.103,0.7929999999999999,1.413,0.609,0.163,0.187,0.011000000000000001,2018
Ukraine,4.332,0.82,1.39,0.7390000000000001,0.17800000000000002,0.187,0.01,2019
Ukraine,4.56069994,0.780434608,0.878879368,0.6986743809999999,0.319423705,0.17855131600000002,0.00965116,2020
United Arab Emirates,6.901,1.42727,1.12575,0.80925,0.64157,0.26428,0.38583,2015
United Arab Emirates,6.5729999999999995,1.57352,0.8711399999999999,0.72993,0.56215,0.26591,0.35561,2016
United Arab Emirates,6.6479997634887695,1.6263433694839498,1.2664102315902699,0.726798236370087,0.60834527015686,0.3609419465065,0.324489563703537,2017
United Arab Emirates,6.774,2.096,0.7759999999999999,0.67,0.284,0.18600000000000003,,2018
United Arab Emirates,6.825,1.5030000000000001,1.31,0.825,0.598,0.262,0.182,2019
United Arab Emirates,6.790800095,1.4310864209999998,0.8491811159999999,0.787814438,0.652936101,0.28065598,0.220213518,2020
United Kingdom,6.867000000000001,1.26637,1.28548,0.90943,0.59625,0.51912,0.32066999999999996,2015
United Kingdom,6.725,1.40283,1.0867200000000001,0.80991,0.50036,0.50156,0.27399,2016
United Kingdom,6.71400022506714,1.44163393974304,1.4964600801467902,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,2017
United Kingdom,7.19,1.244,1.433,0.888,0.46399999999999997,0.262,0.08199999999999999,2018
United Kingdom,7.053999999999999,1.3330000000000002,1.538,0.996,0.45,0.348,0.278,2019
United Kingdom,7.164500237,1.273061037,0.93668282,0.97570008,0.525168657,0.37343344100000003,0.322601646,2020
United States,7.119,1.3945100000000001,1.24711,0.86179,0.54604,0.40105,0.1589,2015
United States,7.104,1.50796,1.04782,0.779,0.48163,0.41076999999999997,0.14868,2016
United States,6.993000030517581,1.54625928401947,1.4199205636978103,0.7742866277694699,0.505740523338318,0.392578780651093,0.135638788342476,2017
United States,6.886,1.3980000000000001,1.4709999999999999,0.8190000000000001,0.547,0.29100000000000004,0.133,2018
United States,6.892,1.433,1.4569999999999999,0.8740000000000001,0.45399999999999996,0.28,0.128,2019
United States,6.939599991000001,1.37398684,0.914219022,0.831618011,0.534608245,0.298143059,0.152284741,2020
Uruguay,6.485,1.06166,1.2089,0.8116,0.6036199999999999,0.2324,0.24558000000000002,2015
Uruguay,6.545,1.18157,1.0314299999999998,0.72183,0.54388,0.18056,0.21394000000000002,2016
Uruguay,6.4539999961853,1.2175596952438401,1.4122278690338101,0.719216823577881,0.5793922543525699,0.175096929073334,0.17806187272071802,2017
Uruguay,6.379,1.093,1.459,0.7709999999999999,0.625,0.13,0.155,2018
Uruguay,6.292999999999999,1.124,1.465,0.8909999999999999,0.523,0.127,0.15,2019
Uruguay,6.440100192999999,1.071000457,0.92281127,0.856928885,0.59426707,0.132143691,0.19342507399999997,2020
Uzbekistan,6.002999999999999,0.63244,1.34043,0.59772,0.6582100000000001,0.22837,0.30826,2015
Uzbekistan,5.987,0.7359100000000001,1.1681,0.50163,0.60848,0.34326,0.28333,2016
Uzbekistan,5.97100019454956,0.786441087722778,1.5489691495895401,0.498272627592087,0.6582486629486078,0.41598364710807795,0.246528223156929,2017
Uzbekistan,6.096,0.7190000000000001,1.584,0.605,0.7240000000000001,0.32799999999999996,0.259,2018
Uzbekistan,6.1739999999999995,0.745,1.5290000000000001,0.7559999999999999,0.631,0.322,0.24,2019
Uzbekistan,6.257599831,0.6966529490000001,0.926595807,0.716703713,0.6932703259999999,0.36331102299999996,0.280260265,2020
Venezuela,6.81,1.04424,1.25596,0.7205199999999999,0.42908,0.058410000000000004,0.11069000000000001,2015
Venezuela,6.084,1.1336700000000002,1.03302,0.6190399999999999,0.19847,0.0425,0.08304,2016
Venezuela,5.25,1.12843120098114,1.43133759498596,0.617144227027893,0.15399712324142498,0.0650196298956871,0.0644911229610443,2017
Venezuela,4.806,0.996,1.469,0.657,0.133,0.055999999999999994,0.052000000000000005,2018
Venezuela,4.707,0.96,1.4269999999999998,0.805,0.154,0.064,0.047,2019
Venezuela,5.053199768,0.7702386379999999,0.890408158,0.76702553,0.271717221,0.08717915400000001,0.06362477700000001,2020
Vietnam,5.36,0.63216,0.9122600000000001,0.7467600000000001,0.59444,0.1686,0.10440999999999999,2015
Vietnam,5.061,0.74037,0.7911699999999999,0.66157,0.5595399999999999,0.25075,0.11556,2016
Vietnam,5.07399988174438,0.7885475754737851,1.27749133110046,0.6521689891815191,0.571055591106415,0.23496805131435397,0.0876332372426987,2017
Vietnam,5.103,0.715,1.365,0.7020000000000001,0.618,0.177,0.079,2018
Vietnam,5.175,0.741,1.3459999999999999,0.851,0.5429999999999999,0.147,0.073,2019
Vietnam,5.353499889,0.718092382,0.849987149,0.819133997,0.650835574,0.136488721,0.089848459,2020
Yemen,4.077,0.5464899999999999,0.68093,0.40064,0.35570999999999997,0.09131,0.07854,2015
Yemen,3.7239999999999998,0.57939,0.47493,0.31048000000000003,0.2287,0.09821,0.05892000000000001,2016
Yemen,3.59299993515015,0.5916834473609921,0.93538224697113,0.310080915689468,0.24946372210979503,0.104125209152699,0.0567674227058887,2017
Yemen,3.355,0.442,1.073,0.34299999999999997,0.244,0.083,0.064,2018
Yemen,3.38,0.287,1.163,0.46299999999999997,0.14300000000000002,0.10800000000000001,0.077,2019
Yemen,3.5274000169999997,0.392701775,0.817980587,0.41500017,0.243721485,0.09468901199999999,0.08735212699999999,2020
Zambia,5.129,0.47038,0.91612,0.29924,0.48827,0.19591,0.12468,2015
Zambia,4.795,0.61202,0.6376,0.23573000000000002,0.42662,0.17865999999999999,0.11479,2016
Zambia,4.513999938964839,0.6364067792892459,1.00318729877472,0.25783589482307395,0.461603492498398,0.249580144882202,0.0782135501503944,2017
Zambia,4.377,0.562,1.047,0.295,0.503,0.221,0.08199999999999999,2018
Zambia,4.107,0.578,1.058,0.426,0.431,0.247,0.087,2019
Zambia,3.759399891,0.536833763,0.698824465,0.36359334,0.49131754,0.250620902,0.086705238,2020
Zimbabwe,4.61,0.271,1.0327600000000001,0.33475,0.25861,0.18987,0.08079,2015
Zimbabwe,4.1930000000000005,0.35041,0.71478,0.1595,0.25429,0.18503,0.08582000000000001,2016
Zimbabwe,3.875,0.37584653496742204,1.08309590816498,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219,2017
Zimbabwe,3.6919999999999997,0.35700000000000004,1.094,0.248,0.406,0.132,0.099,2018
Zimbabwe,3.6630000000000003,0.366,1.114,0.433,0.361,0.151,0.08900000000000001,2019
Zimbabwe,3.2992000580000003,0.425564021,0.7630927559999999,0.375037611,0.37740472,0.151349187,0.080928579,2020
